ActorName,Name,Type,Object Map Link,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height
Cave_HyruleRidge_0008,Satori Mountain Cave,Cave,Satori Mountain Cave,-2151.008,-360.52097,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0006,Crenel Peak Cave,Cave,Crenel Peak Cave,1144.7145,247.46425,57.5162,1349.5487,296.49982,28.82169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0008,Luto's Channel,Cave,Luto's Channel,3094.097,-51.307983,79.07918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0014,Oren Bridge Cave,Cave,Oren Bridge Cave,2909.6167,-65.92992,81.98677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0019,Tabahl Woods Cave,Cave,Tabahl Woods Cave,2674.9854,287.42862,89.25264,2605.5266,227.09792,75.99557,2679.6443,217.69566,92.52995,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0024,Boné Pond East Cave,Cave,Boné Pond East Cave,2185.0784,142.07874,37.39388,2253.8445,14.210264,16.118126,2215.354,100.179146,71.58754,2260.7292,108.3997,110.58386,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0032,Upland Zorana Mountainside Cave,Cave,Upland Zorana Mountainside Cave,2570.0251,517.98926,164.04245,2633.568,526.1559,188.69867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0033,Upland Zorana Byroad,Cave,Upland Zorana Byroad,2863.6323,346.32947,227.24716,2700.3018,479.8156,201.99454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0035,Horon Lagoon Cave,Cave,Horon Lagoon Cave,4243.9663,-255.66548,-16.39028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0036,Tarm Point Cave,Cave,Tarm Point Cave,4473.05,-826.9572,31.5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0048,Ralis Channel,Cave,Ralis Channel,2958.8315,253.88513,202.5372,2912.1252,170.14345,157.62854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0049,Upland Zorana Summit Cave,Cave,Upland Zorana Summit Cave,2850.636,477.983,324.45886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0052,Crenel Hills Cave,Cave,Crenel Hills Cave,493.7314,730.937,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0053,Rebonae Bridge Cave,Cave,Rebonae Bridge Cave,845.9233,31.496836,15.829346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0055,Reservoir Lakefront Cavern,Cave,Reservoir Lakefront Cavern,3809.5823,419.5987,208.94516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0057,Ploymus Mountain Cave,Cave,Ploymus Mountain Cave,3660.896,538.58655,268.5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0060,Upland Zorana Foothill Cave,Cave,Upland Zorana Foothill Cave,3147.3918,667.60956,177.02695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0061,Cave Under Zora's Domain,Cave,Cave Under Zora's Domain,3240.9922,373.52008,75.97794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_LanayruMountain_0002,Lanayru Road South Cave,Cave,Lanayru Road South Cave,2698.2744,-1314.642,111.22475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_LanayruMountain_0006,Mapla Point Cave,Cave,Mapla Point Cave,4585.3315,-2246.2834,-1.90239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_LanayruMountain_0008,Oakle's Navel Cave,Cave,Oakle's Navel Cave,2504.1045,-2106.5208,6.44712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_LanayruMountain_0010,Lanayru Road East Cave,Cave,Lanayru Road East Cave,3073.5364,-1137.7854,91.76332,3476.452,-968.39215,-8.0593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_LanayruMountain_0014,Robred Dropoff Cave,Cave,Robred Dropoff Cave,2492.99,-1477.6471,12.027435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_LanayruMountain_0016,Walnot Mountain Cave,Cave,Walnot Mountain Cave,4225.5356,-1738.9546,180,3933.575,-2069.003,127.4416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_LanayruMountain_0022,Deepback Bay Cave,Cave,Deepback Bay Cave,4213.486,-2262.5757,0.16492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_LanayruMountain_0024,Cape Cales Cliffbase Cave,Cave,Cape Cales Cliffbase Cave,3650.4011,-3210.8154,-6.19513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_LanayruMountain_0025,Retsam Forest Cave,Cave,Retsam Forest Cave,3757.4482,-2066.6062,214.22583,3748.875,-2026.5078,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_LanayruMountain_0026,Fort Hateno Cave,Cave,Fort Hateno Cave,2243.432,-1689.5991,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Tabantha_0001,Gisa Crater Cave,Cave,Gisa Crater Cave,-3865.5,1011.5,72.5,-3931.099,1090.9695,72.80873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Tabantha_0002,Ancient Columns Cave,Cave,Ancient Columns Cave,-3465.1208,449.46014,254.07343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Tabantha_0003,Tanagar Canyon West Cave,Cave,Tanagar Canyon West Cave,-3308.4724,789.76373,-101.877967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0043B,Komo Shoreline Cave,Cave,Komo Shoreline Cave,486.93274,-3831.1365,7.71366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zora_Imperial_Palace,Pristine Sanctum,Cave,Pristine Sanctum,3708.0193,608.6937,343.00272,3622.3274,583.48596,169.50275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZoraZonauTerminal,Ancient Zora Waterworks,Cave,Ancient Zora Waterworks,3606.6409,122.20181,-1.54479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_GerudoDesert_0043,East Gerudo Chasm,Chasm,East Gerudo Chasm,-2491.193,-3067.738,5.739876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_HyruleRidge_0004,Hyrule Ridge Chasm,Chasm,Hyrule Ridge Chasm,-2644.2444,1126.0236,142.13173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0050,Lanayru Wetlands Chasm,Chasm,Lanayru Wetlands Chasm,1726.917,162.05481,-5.31409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cave_Lanayru_0063,Chasm Under Zora's Domain,Chasm,Chasm Under Zora's Domain,3271.5498,441.58716,-21.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_AkkareSkull,Skull Lake Chasm,Chasm,Skull Lake Chasm,3246.8164,3441.8833,-43.60668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_B-6_AssasisnBoss,Yiga Clan Hideout Chasm,Chasm,Yiga Clan Hideout Chasm,-3430.1821,-1333.4434,279.19308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_B-6_Tower,Birida Lookout Chasm,Chasm,Birida Lookout Chasm,-3685.628,-1859.8691,33.10606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_Chikurun,Tingel Island Chasm,Chasm,Tingel Island Chasm,4707.782,1307.873,118.72868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_Cokiri,Deku Tree Chasm,Chasm,Deku Tree Chasm,418.0086,2193.4116,143.18875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_DeathMountain,Death Mountain Chasm,Chasm,Death Mountain Chasm,2534.5,2602.5,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_Firone,Tobio's Hollow Chasm,Chasm,Tobio's Hollow Chasm,1304.9956,-2396.663,61.78227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_FirstLandEast,Great Plateau East Chasm,Chasm,Great Plateau East Chasm,-452.5,-1992.975,66.77847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_FirstLandNorth,Great Plateau North Chasm,Chasm,Great Plateau North Chasm,-664.931,-1509.747,48.9942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_FirstLandSouth,Great Plateau South Chasm,Chasm,Great Plateau South Chasm,-932.8312,-2317.505,163.03754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_FirstLandWest,Great Plateau West Chasm,Chasm,Great Plateau West Chasm,-1431.692,-1992.553,225.31525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_GerudoMaze,South Lomei Chasm,Chasm,South Lomei Chasm,-1794.9192,-3461.756,43.86014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_GerudoSummit,Gerudo Summit Chasm,Chasm,Gerudo Summit Chasm,-4203.3623,-637.66345,642.57886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_Higakkare,East Akkala Plains Chasm,Chasm,East Akkala Plains Chasm,4029.5532,2180.8843,-96.679092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_HimeidaMt,Meda Mountain Chasm,Chasm,Meda Mountain Chasm,2513.714,-2380.701,130.78671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_HyruleCastle,Hyrule Castle Chasm,Chasm,Hyrule Castle Chasm,-254,1012.1733,-210.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_HyruleCastleEast,Hyrule Castle Moat East Chasm,Chasm,Hyrule Castle Moat East Chasm,169.98776,882.16003,-48.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_HyruleCastleWest,Hyrule Castle Moat West Chasm,Chasm,Hyrule Castle Moat West Chasm,-922.6069,666.7925,-9.97884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_HyruleLake,Lake Hylia Chasm,Chasm,Lake Hylia Chasm,-332,-2598.0227,-52.32295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_HyrulePlains,Hyrule Field Chasm,Chasm,Hyrule Field Chasm,-255.02571,-299.58057,-2.03179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_ImeruMt,Elma Knolls Chasm,Chasm,Elma Knolls Chasm,-456.87625,1722.3523,168.88617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_Kakariko_EastHill,East Hill Chasm,Chasm,East Hill Chasm,1974.4877,-846.1284,115.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_KiyanbaTrees,Minshi Woods Chasm,Chasm,Minshi Woods Chasm,1059.4279,1668.0994,149.37396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_LomeiIsland,Lomei Labyrinth Chasm,Chasm,Lomei Labyrinth Chasm,4655,3697.4683,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_Minakkare,South Akkala Plains Chasm,Chasm,South Akkala Plains Chasm,3296.86,1286.6865,124.45206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_RirimukuMt,Drenan Highlands Chasm,Chasm,Drenan Highlands Chasm,-71.0354,2983.7803,126.43126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_Rito,Rito Village Chasm,Chasm,Rito Village Chasm,-3573.461,1801.9717,118.54457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_Saihateno,Eventide Island Chasm,Chasm,Eventide Island Chasm,4507.122,-3459.2954,-17.55774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_SanaePlateau,Hills of Baumer Chasm,Chasm,Hills of Baumer Chasm,221.94199,-2118.77,-2.61652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_TabantaMaze,North Lomei Chasm,Chasm,North Lomei Chasm,-814.4829,3534.6995,219.69775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_YuaSnow,Naydra Snowfield Chasm,Chasm,Naydra Snowfield Chasm,3604.589,-1343.9814,117.63947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeepHole_ZifForest,Forest of Time Chasm,Chasm,Forest of Time Chasm,-127.9718,-1657.8062,-32.48579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0001,Dronoc's Pass Well,Well,Dronoc's Pass Well,-3831.584,2105.445,125.20305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0002,Tabantha Village Ruins Well,Well,Tabantha Village Ruins Well,-2358.5952,1871.8008,261.95474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0003,Maritta Exchange Ruins Well,Well,Maritta Exchange Ruins Well,-1810.8577,1623.4564,90.86153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0004,Rowan Plain Well,Well,Rowan Plain Well,-1069.4441,2325.9033,98.2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0005,Irch Plain Well,Well,Irch Plain Well,-911.30005,1616.2,90.06392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0006,Elma Knolls Well,Well,Elma Knolls Well,-670.9031,1351.7286,72.38716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0007,Carok Bridge Well,Well,Carok Bridge Well,-1039.6138,415.31186,18.64639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0008,Mount Gustaf Well,Well,Mount Gustaf Well,-912.8082,331.207,3.851875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0009,Mount Daphnes Well,Well,Mount Daphnes Well,-1313.9882,-622.6918,-6.12052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0010,Aquame Lake Well,Well,Aquame Lake Well,-879.17896,-1101.615,5.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0011,Outskirt Stable Well,Well,Outskirt Stable Well,-1460.715,-1296.7395,16.561874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0012,Outskirt Hill Well,Well,Outskirt Hill Well,-1680.9181,-1349.2278,106.03549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0013,Mount Nabooru Well,Well,Mount Nabooru Well,-1720.2603,-2238.0696,20.199066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0014,Rauru Settlement Ruins Well,Well,Rauru Settlement Ruins Well,662,1266.5,24.18402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0015,Hyrule Castle Town Ruins Well,Well,Hyrule Castle Town Ruins Well,62.634674,547.6163,12.16557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0016,Mabe Village Ruins Well,Well,Mabe Village Ruins Well,-68.061676,-163.08905,9.11473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0017,Rebonae Bridge Well,Well,Rebonae Bridge Well,786.9977,7.592865,15.20503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0018,Bottomless Pond Well,Well,Bottomless Pond Well,686.19275,-766.43005,1.88173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0019,South Nabi Lake Well,Well,South Nabi Lake Well,782.5,-1496.9,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0020,Deya Village Ruins North Well,Well,Deya Village Ruins North Well,316.51514,-1856.7987,-6.396904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0021,Deya Village Ruins Well,Well,Deya Village Ruins Well,322.35577,-1927.0372,-4.92151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0022,Deya Village Ruins East Well,Well,Deya Village Ruins East Well,423.4993,-2042.9554,-6.00197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0023,Deya Village Ruins South Well,Well,Deya Village Ruins South Well,339.62903,-2098.5603,12.263145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0024,Hills of Baumer Well,Well,Hills of Baumer Well,316.0589,-2127.8135,29.51479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0025,Popla Foothills North Well,Well,Popla Foothills North Well,594.4839,-2100.4421,77.51404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0026,Popla Foothills South Well,Well,Popla Foothills South Well,606.12665,-2261.0825,35.2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0027,Moor Garrison Ruins Well,Well,Moor Garrison Ruins Well,1544.1268,169.9368,-6.78622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0028,Zauz Island Well,Well,Zauz Island Well,1435.5,-136.49591,-5.82837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0029,Goponga Village Ruins Well,Well,Goponga Village Ruins Well,1529.1604,-326.89868,-5.84733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0030,Lanayru Wetlands Well,Well,Lanayru Wetlands Well,1219.5958,-397.18475,-5.3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0031,Rikoka Hills Well,Well,Rikoka Hills Well,1716.4476,-650.8704,8.001114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0032,Tabahl Woods Well,Well,Tabahl Woods Well,2746.3875,175.52362,114.52992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0033,Shadow Hamlet Ruins Well,Well,Shadow Hamlet Ruins Well,3057.2344,2310.919,318.4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0034,Kara Kara Bazaar Well,Well,Kara Kara Bazaar Well,-3235.3376,-2606.4062,7.92146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0041,Lurelin Village Well,Well,Lurelin Village Well,2940.59,-3378.44,-4.38903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0042,Lakeside Stable Well,Well,Lakeside Stable Well,1535.121,-3553.629,46.32126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0043,Highland Stable Well,Well,Highland Stable Well,537.629,-3426.698,33.41376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0044,Snowfield Stable Well,Well,Snowfield Stable Well,-1679.566,2586,220.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0045,Gerudo Canyon Well,Well,Gerudo Canyon Well,-2820,-2233,15.464035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0046,Riverside Stable Well,Well,Riverside Stable Well,365.40173,-1126.3309,-4.194275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0047,Wetland Stable Well,Well,Wetland Stable Well,884.597,-195.319,11.85637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0047B,Wetland Stable South Well,Well,Wetland Stable South Well,858.0345,-262.71255,11.85637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0048,Dueling Peaks Stable Well,Well,Dueling Peaks Stable Well,1794.7037,-1949.7296,-3.63593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0049,Hateno Village North Well,Well,Hateno Village North Well,3421.88,-2029.529,123.90443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0049B,Hateno Village West Well,Well,Hateno Village West Well,3356.756,-2050.473,103.95724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0049C,Hateno Village East Well,Well,Hateno Village East Well,3514.478,-2152.45,114.93245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0049D,Hateno Village South Well,Well,Hateno Village South Well,3384.515,-2211.729,121.8835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0049E,Zelda's Secret Well,Well,Zelda's Secret Well,3301.478,-2300.911,116.47832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0050,New Serenne Stable Well,Well,New Serenne Stable Well,-1357.1842,700.063,61.56845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0051,Kakariko Village Well,Well,Kakariko Village Well,1875.0138,-1043.5557,109.51605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0052,Woodland Stable Well,Well,Woodland Stable Well,1092.6738,1154.0457,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0053,Lookout Landing Well,Well,Lookout Landing Well,-212.0227,134.92514,4.48486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0054,Foothill Stable Well,Well,Foothill Stable Well,2617.9316,1169.0588,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0055,Construction Site Well,Well,Construction Site Well,3719.8315,1587.5557,77.10349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0056,South Akkala Stable Well,Well,South Akkala Stable Well,3195,1715.5,187.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0057,East Akkala Stable Well,Well,East Akkala Stable Well,4232.8677,2780.0698,111.97299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0058,Haran Lakefront Well,Well,Haran Lakefront Well,394.5,-3387,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well_0059,Tabantha Bridge Stable Well,Well,Tabantha Bridge Stable Well,-2958.5867,531.95654,155.4558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HatenoLabo,Hateno Ancient Tech Lab,Place,Hateno Ancient Tech Lab,3777.709717,-2127.362061,229.8110962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City_BaseCamp,Lookout Landing,Place,Lookout Landing,-254.11993,101.601685,17.94666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cokiri,Korok Forest,Place,Korok Forest,419,2140,-105.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerudo,Gerudo Town,Place,Gerudo Town,-3858.9604,-2940.523,32.8,-3866,-2942,11.1548,-3844.5,-2926.1965,43.66891,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goron,Goron City,Place,Goron City,1657.252,2440,340.13025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hateno,Hateno Village,Place,Hateno Village,3545.0286,-2089.9172,231.5344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kakariko,Kakariko Village,Place,Kakariko Village,1817.4299,-988.03906,118.95522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rito,Rito Village,Place,Rito Village,-3620.765,1799.816,103.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taura,Lurelin Village,Place,Lurelin Village,3007.3096,-3473.6292,36.99794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMiiVillage,Tarrey Town,Place,Tarrey Town,3965.6387,1611.1797,127.73712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WhiteZora,Zora's Domain,Place,Zora's Domain,3330.607,545.1057,137.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeDungeonHyruleCastle,Hyrule Castle,Place,Hyrule Castle,-253.9455,1061.9055,379.96143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assassin,Yiga Clan Hideout,Place,Yiga Clan Hideout,-3611.611,-1353.2732,330.76855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SouthMine,Southern Mine,Place,Southern Mine,1657.8856,1973.8516,272.99695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMiiVillage_JobField,Hudson Construction Site,Place,Hudson Construction Site,3723.7278,1611.9355,113.73093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ValleyVillage,Flight Range,Place,Flight Range,-3852.728,2289.992,-10.177246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EldinRestaurants,Bedrock Bistro,Place,Bedrock Bistro,1750.5,1549,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KingValley2,Forgotten Temple,Place,Forgotten Temple,-1387.6963,2293.1523,-105.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mine,YunoboCo HQ,Place,YunoboCo HQ,1601.561,2832.3718,411.9956,1608.0894,2821.6843,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewspaperCompany,Lucky Clover Gazette,Place,Lucky Clover Gazette,-3255.8406,1757.5853,151.10178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oasis,Kara Kara Bazaar,Place,Kara Kara Bazaar,-3237,-2556,-105.5,-3225,-2540,-105.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlayerHouse,Link's House,Place,Link's House,4208.199,1379.9225,207.94818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeathMountainHatago,Foothill Stable,Stable,Foothill Stable,2613.332,1143.5127,148.28871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FaronHatago000,Dueling Peaks Stable,Stable,Dueling Peaks Stable,1756.5005,-1924.3735,53.48224,1760.7805,-1925.3597,25.78427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FaronHatago001,Lakeside Stable,Stable,Lakeside Stable,1552.0227,-3537.839,105.06248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FaronHatago002,Highland Stable,Stable,Highland Stable,529.6001,-3450.8826,95.0581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForestHatago,Woodland Stable,Stable,Woodland Stable,1062.303,1135.3392,66.45836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GerudoHatago,Gerudo Canyon Stable,Stable,Gerudo Canyon Stable,-2803.8118,-2225.7651,73.08574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleDepthHatago,Outskirt Stable,Stable,Outskirt Stable,-1449.4932,-1269.0115,75.91899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewHyruleWestHatago,New Serenne Stable,Stable,New Serenne Stable,-1293.8403,678.5621,83.21301,-1361,724,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NorthHatelHatago,Wetland Stable,Stable,Wetland Stable,888.06165,-173.6723,70.4657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
